movieId,imdbId,tmdbId,average_rating,budget,runtime,vote_average,vote_count
26422,79261,10654,,4300000,98,6.2,67
26425,79336,19827,,850000,109,4.9,14
26430,79495,30636,,0,136,7,31
26435,79948,54663,,0,116,6.7,58
26462,85210,13633,,0,91,5.8,12
26464,85255,6341,,350000,87,7,32
26467,85404,7012,,20000000,118,6.2,118
26471,85474,15251,,0,104,5.5,431
26472,85482,17435,,55000000,105,5.6,493
26480,86135,29173,,60000000,117,6.1,488
26485,86216,232,,30000000,125,6.7,365
26487,86355,30707,,0,83,7.1,26
26492,86491,15301,,0,92,6.5,24
26494,86589,28054,,0,84,4.5,2
26501,87054,42086,,0,108,6.7,48
26505,87072,30278,,0,96,8,1
26509,87197,19596,,0,97,7.2,34
26513,87451,10179,,79000000,179,8,7641
26524,88275,33138,,0,139,7.7,37
26528,88727,17663,,15000000,135,7.2,640
26547,89374,9056,,12500000,120,6.7,140
26554,89869,10176,,100000000,167,7.1,1964
26555,90056,9080,,60000000,101,5.9,505
26562,90319,16082,,35000000,85,5.8,44
26564,90557,14670,,6500000,105,6.8,144
26574,91113,42021,,0,99,5.8,35
26578,91670,24657,,0,102,5.4,70
26581,91943,41480,,30000000,101,4.5,57
26585,92263,11471,,0,107,7.5,72
26587,92337,,,0,98,5.2,9
26599,93412,4043,,900000,100,7.1,92
26603,93777,8852,,0,94,7.1,11
26606,93978,30421,,1750000,109,6.1,12
26614,94791,8677,,0,97,5.7,42
26622,95050,49314,,0,99,5.4,111
26631,95715,18917,,16500000,102,7,441
26649,96639,13057,,0,86,8,1730
26655,97099,114524,,0,91,6,11
26662,97814,16859,,130000,70,6.2,5
26663,97904,38695,,0,106,7.5,49
26680,99329,9768,,6000000,208,6.8,50
26684,99611,27274,,0,95,3,2
26686,99654,10485,,0,82,6.9,11
26689,99747,22189,,0,100,6.1,13
26693,99864,2670,,70000,62,4.9,16
26694,99902,41821,,0,98,6.8,133
26695,99951,21344,,750000,94,6.1,55
26700,100280,11131,,0,163,5,1
26701,100339,14571,,0,78,6,51
26702,100469,21168,,0,97,5.7,40
26704,100685,1662,,0,155,5.8,28
26712,101254,20562,,0,100,7,29
26726,101786,25330,,0,103,6.6,23
26729,102015,4539,,0,105,5.5,24
26731,102048,22828,,52000000,141,7.7,3917
26732,102164,12776,,40000000,108,5.6,144
26736,102293,17467,,45000000,113,6.9,695
26737,102307,36351,,25000000,114,7,461
26749,102722,5048,,11000000,106,6.2,39
26750,102744,9588,,0,132,6.8,50
26775,104567,45145,,35000000,150,8.1,1927
26776,104652,11621,,110,110,5,15
26782,104802,40082,,0,99,6.8,6
26784,105001,36288,,0,104,4.4,19
26788,105197,38143,,15000000,88,5.2,38
26791,105391,31962,,0,91,5.8,24
26797,105764,41778,,20000000,109,7.6,306
26809,106335,5051,,0,90,6.5,25
26810,106341,14135,,30000000,113,6.6,281
26812,106356,27678,,0,203,7,4
26819,106950,12088,,0,105,6,16
26835,107861,67595,,18000000,95,5.3,415
26838,108170,12664,,0,92,4.2,3
26840,108188,7500,,0,103,6.5,34
26842,108281,11143,,0,102,6.6,9
26843,108334,5187,,0,93,5.6,18
26850,109020,32764,,0,96,5,8
26854,109552,18998,,20000000,101,5.3,85
26865,110200,17809,,0,89,4.3,207
26870,110442,11067,,0,88,5.5,244
26886,111835,18674,,0,100,5.7,10
26903,113824,37797,,3300000,130,8.2,1852
26915,114733,16233,,0,87,0,0
26947,117407,2061,,0,93,4.9,4
26974,119237,18415,,0,95,6.8,11
26999,120131,9732,,0,99,5,9
27002,120570,30983,,0,127,7,70
27005,120714,19846,,0,125,7.3,41
27020,123865,14533,,120000,97,7.5,103
27022,124901,9812,,0,90,4,9
27032,127357,8697,,0,89,6.2,43
27075,146402,11508,,0,110,6.6,12
27109,158714,2487,,0,94,6.6,29
27156,169858,18491,,0,95,6,11
27178,177858,3716,,0,97,5.8,15
27186,181627,21348,,0,106,5.6,13
27193,183869,2332,,0,125,7.2,62
27251,207275,110147,,0,108,7.5,11
27253,208185,15653,,0,97,5.5,12
27255,209463,43423,,0,91,4.8,12
27266,212712,844,,0,94,7.6,21
27317,235198,11075,,0,90,6.7,30
27322,236576,49671,,0,98,5.4,19
27329,239894,17208,,0,107,5,3
27334,240912,62529,,25300000,87,5.6,101
27338,242527,467,,0,86,4.9,161
27351,244870,11366,,0,132,7.1,75
27369,250440,44756,,0,90,6,6
27373,250934,20536,,0,103,7.7,8
27376,251447,3577,,0,95,0,0
27397,260991,2440,,0,100,6.8,32
27410,266425,12900,,0,92,6.1,8
27416,269389,10978,,0,100,6.4,34
27423,271383,40096,,0,126,6.2,13
27441,275230,919,,0,99,5.6,13
27478,284837,9298,,0,96,6.8,7
27482,285492,437,,0,103,6.8,23
27523,293715,11178,,0,113,5.1,4
27544,299213,30839,,3000000,97,7,12
27555,302585,13984,,0,118,6.2,10
27592,310775,4689,,0,123,5.4,14
27604,312843,12720,,0,109,6.1,9
27611,314979,206216,,24000000,110,5,63
27646,324013,32526,,26000000,90,5.9,1046
27648,325123,15271,,0,115,6.2,545
27660,328832,55931,,0,91,5.1,76
27664,330099,12703,,0,100,5,3
27674,331811,9282,,0,93,7.2,63
27685,334965,12540,,500000,93,6.3,153
27689,337103,60672,,0,109,6.7,26
27700,338309,11197,,0,105,6.9,18
27704,338763,3177,,0,124,6.5,26
27706,339291,11774,,0,93,6,66
27713,342150,16765,,0,101,6.2,12
27721,344510,2841,,0,80,7.1,6
27722,345549,11606,,0,135,6,21
27724,346293,2518,,0,84,6.6,12
27727,347048,363,,0,98,7.2,16
27728,347246,12140,,0,90,7,25
27731,347618,15370,,0,97,6.8,4
27741,351817,12496,,0,108,7,12
27751,355987,36763,,0,122,5.8,5
27768,363532,21200,,0,117,6.5,73
27772,364385,11838,,18000000,136,5.5,141
27773,364569,670,,0,96,5.5,4
27778,365265,12583,,0,90,5.8,14
27783,366137,49681,,0,100,6.2,89
27784,366292,9694,,0,110,7.2,5
27788,366627,9667,,0,97,6.3,18
27790,366777,13373,,0,122,5.4,39
27792,366996,37209,,0,88,5,6
27793,367093,10304,,0,111,5.7,6
27798,367913,9666,,0,103,5,1
27800,368667,11049,,0,87,4.6,5
27801,368909,9316,,0,106,5,13
27802,369060,11647,,0,101,5.8,9
27803,369702,1913,,0,100,6.5,26
27808,371246,2539,,0,92,6.4,48
27812,372279,14770,,0,92,7,117
27815,372824,5528,,0,112,6.1,22
27816,373283,10105,,0,86,6.1,22
27821,373926,179,,0,113,4.9,9
27822,374102,83,,300000,89,5.4,11
27826,374277,55177,,0,92,7.8,16
27831,375912,4836,,0,99,3.5,15
27834,376968,11190,,0,88,6.5,93
27837,377062,11866,,0,122,7.2,81
27838,377091,12281,,0,90,5.2,10
27839,377109,10320,,0,121,4.8,4
27846,379225,11420,,0,77,7.2,37
27850,379593,3396,,0,97,7.1,6
27851,380366,1404,,0,101,6.5,2
27857,382330,464,,0,105,6.3,17
27867,385705,10296,,0,151,6.4,13
27869,386064,11658,,0,107,5.6,20
27871,386792,20544,,0,82,6,2
27873,387412,11401,,0,100,5.6,25
27875,388367,31781,,0,93,6,2
27876,388395,9483,,0,87,5.7,11
27878,388789,1392,,0,75,6,28
27879,388888,1843,,0,124,5,10
27882,389326,291,,0,98,5.4,7
27899,399877,8357,,0,97,4.9,7
27904,405296,3509,,0,123,7.7,29
27912,418038,13372,,0,88,7.4,203
27922,500140,23319,,0,93,5.4,40
30707,405159,70,,0,108,6.5,20
30712,44954,31713,,0,82,7.7,22
30723,100873,55309,,0,100,7.7,49
30745,361668,12487,,0,105,5.2,7
30749,395169,205,,0,90,0,0
30783,58567,28055,,0,104,7,21
30793,367594,118,,0,124,5.7,7
30803,423866,1280,,0,108,5.8,8
30810,362270,421,,0,107,5.1,4
30812,338751,2567,,0,96,5.8,7
30816,293508,9833,,0,97,6.4,4
30818,363473,6478,,0,93,5.7,60
30820,361127,9692,,0,125,6.2,10
30822,385267,1901,,0,105,8,1
30825,290002,693,,10000000,91,6.1,22
30846,364961,842,,0,95,7.2,16
30848,369672,9953,,0,102,6.6,7
30850,379889,11162,,0,90,5.8,3
30867,416220,26275,,0,140,5.6,10
30883,396592,15045,,0,110,6.6,107
30892,390123,1853,,0,85,5.2,11
30894,375210,11804,,750000,83,5.7,6
30898,365885,11354,,0,96,4.9,63
31000,92035,66600,,0,109,6.6,7
31026,98090,69234,,0,93,7,16
31035,86429,21259,,0,87,6.3,8
31101,326208,18927,,0,123,6.8,2
31104,73107,42257,,8000000,90,6.5,56
31109,45557,74122,,0,125,6.3,16
31114,373024,25350,,0,117,6,10
31116,34167,16442,,0,124,7.1,19
31150,76929,16220,,0,98,3.8,8
31156,43255,33475,,0,98,5.1,38
31162,352520,10609,,0,105,6.1,19
31184,401233,11633,,50000000,116,6.3,873
31193,76363,13716,,50000000,115,6,707
31221,357277,9947,,78000000,103,5,1551
31225,393162,7214,,20000000,72,5.6,278
31270,73705,27429,,0,108,5.9,30
31284,75265,19610,,0,103,8,3
31290,101412,27549,,0,120,6.6,10
31364,353969,11423,,3500000,103,6.1,69
31374,47094,16410,,0,92,6.9,79
31408,420206,342,,0,105,5.6,11
31410,363163,613,,0,91,0,0
31413,276617,273,,35000000,94,5.5,280
31420,398712,8978,,0,91,7.2,3
31422,368578,11637,,4520000,101,6.1,37
31427,382077,11096,,0,103,6.1,13
31431,357507,8968,,2700000,118,7,59
31433,372532,6961,,0,110,7,22
31435,417791,31165,,3500000,113,5.9,36
31437,408664,2517,,0,97,6.8,8
31445,362590,11413,,0,97,4.4,12
31502,79844,11343,,0,91,5.6,11
31522,79095,661,,0,103,7,32
31524,68278,10310,,0,100,6.1,19
31547,104706,53200,,800000,105,7.6,27
31549,67085,55624,,6000000,107,6.1,16
31658,347149,4935,,0,132,6.6,22
31660,348121,8953,,1640000,69,6.5,20
31682,402406,41569,,0,108,7,11
31685,386588,8488,,0,102,6.8,49
31689,418753,12228,,1500000,138,6.4,139
31694,361411,57825,,15000000,118,6.5,86
31696,360486,561,,56000000,214,6.1,49
31700,317132,17880,,50000000,130,7.3,497
31724,284674,27202,,24000000,91,6.6,552
31737,58997,1942,,0,102,0,0
31747,99450,21433,,0,100,4.3,3
31770,42788,19119,,0,96,6.7,11
31804,403358,3040,,0,113,6.8,27
31878,373074,9470,,0,99,6.5,25
31903,288330,19765,,0,101,5.4,9
31921,75194,29578,,0,127,7.3,3
31923,72281,2926,,25000000,101,5.8,242
31930,60675,4710,,0,98,6.4,176
31952,373981,5204,,0,110,6.2,11
31956,354356,4974,,0,96,6.7,3
31963,65651,258,,0,110,6.2,18
31973,39417,8016,,8500000,142,6.9,22
32017,395699,10022,,0,102,6,7
32019,377471,4551,,0,92,5.5,48
32022,424129,30856,,30,100,4.6,33
32025,352994,26,,0,93,4.5,3
32029,340163,2026,,0,93,5.8,7
32031,358082,9928,,0,112,6.2,9
32078,107027,6593,,0,86,3.9,17
32139,58886,36815,,0,90,3.7,3
32153,107745,33539,,0,120,5.6,25
32160,25919,31835,,0,94,6.4,19
32170,382621,20511,,20000000,105,5.4,191
32174,63035,22377,,70000000,121,6.4,582
32203,68315,18047,,0,97,7.1,550
32211,72285,15018,,0,103,5.7,55
32234,76245,42222,,0,140,7,32
32280,21818,42837,,0,121,7.3,13
32289,396652,13374,,3500159,112,6.2,593
32291,378947,9688,,55000000,94,6,194
32296,385307,10040,,22000000,100,5.8,82
32298,372237,11638,,0,97,5.7,6
32302,430289,77120,,0,95,5.7,74
32349,29608,43865,,2000000,101,6.6,132
32352,112389,185441,,0,92,6.5,2
32369,42832,32078,,5037000,168,7.2,31
32371,40202,26038,,1000000,106,7.2,21
32381,53645,43029,,0,101,5.2,13
32387,60277,19884,,0,118,6.4,20
32395,57295,52302,,850000,102,6.7,58
32444,85297,42106,,0,96,6.3,13
32456,110008,15283,,0,102,5.9,4
32460,119472,158,,0,95,6.5,38
32464,101588,1772,,0,100,4.8,22
32469,48801,5996,,0,137,6.9,31
32515,96409,28448,,0,108,7.3,48
32525,46022,27030,,0,100,7,2
32554,113799,42994,,0,115,6.6,37
32562,382734,21131,,0,108,5.9,97
32582,424565,17592,,0,132,6.7,107
32587,401792,187,,0,105,4.8,18
32591,374583,11399,,0,94,7.8,22
32596,318649,7364,,1200000,96,6.9,310
32598,332047,11431,,6000000,92,5.4,81
32632,70022,26332,,0,113,7.1,19
32666,376717,44181,,8000000,149,6.5,15
32686,66849,26774,,0,91,6,1
32728,74806,19971,,1250000,131,5.9,26
32735,71502,47406,,250050,130,7.3,10
32743,235712,9674,,20000000,94,4.7,148
32797,75165,37512,,68000000,136,5.2,574
32825,88083,19673,,0,75,6.1,76
32840,84868,32085,,0,87,5,145
32844,33238,43824,,0,88,0,0
32853,66904,42611,,0,91,7.2,48
32882,33388,26182,,18000000,174,6.2,34
32892,56111,31442,,0,110,6.9,49
32898,417,775,,0,121,4.7,17
32914,319970,7342,,0,86,7.6,18
32943,100024,36843,,0,89,3.8,2
33004,371724,7453,,4100000,135,6.4,43
33021,85496,8220,,29000000,126,6.1,10
33085,384806,10065,,0,113,6.8,11
33124,384369,9393,,50000000,98,6.2,290
33138,362004,13073,,60000000,136,5.5,531
33145,391304,8976,,0,95,5.3,71
33154,413845,13020,,0,105,5.8,377
33158,329774,11679,,0,114,5.3,8
33162,320661,1495,,800000,88,7.8,14
33164,397065,10066,,0,140,6.7,13
33166,375679,1640,,0,119,7.5,100
33171,370986,11171,,0,115,8,100
33296,218864,13163,,0,84,6,3
33312,19777,20625,,0,94,7.5,103
33358,332285,24078,,0,99,4.8,12
33380,280381,63066,,0,112,5.3,3
33437,342258,10027,,0,106,5.2,12
33493,121766,1895,,0,97,6.1,5
33495,384642,9981,,0,105,5.7,3
33499,369735,4379,,0,108,6,32
33558,337721,14694,,36000000,109,5.8,261
33587,37415,16373,,13000000,81,6.7,1087
33592,307213,25649,,0,100,7,1
33615,351283,953,,0,116,7.3,174
33621,381429,16605,,0,89,6.1,4
33639,438205,14358,,7500000,100,5.9,26
33646,398165,9291,,0,97,7,76
33660,352248,921,,75000000,106,5.9,937
33669,403508,9779,,0,101,6.5,28
33672,355702,9787,,13000000,92,7.1,39
33679,356910,787,,7000000,89,6,310
33681,424774,14199,,0,109,7.7,141
33683,338095,10226,,0,90,6.2,6
33688,437407,20651,,0,91,5.4,11
33750,387914,20941,,52000000,104,5.2,285
33760,38303,43471,,0,80,6.3,16
33794,372784,272,,6000000,91,6.6,75
33817,382189,9709,,20000000,117,6.7,396
33826,384488,25248,,0,86,4.7,77
33830,400497,11451,,35866397,98,7.1,50
33834,418819,11683,,0,109,7.1,49
33836,374536,9722,,2200000,118,7.2,230
33838,436724,2287,,0,73,3.9,11
33880,415978,1382,,6500000,131,7,196
33896,420251,33908,,0,96,6,58
33903,408777,276,,0,112,7,198
33912,78444,38731,,0,92,8,4
33917,44896,93775,,0,239,5.1,7
34002,30696,15938,,0,116,5.9,53
34018,31060,22553,,0,112,5.7,5
34048,407304,74,,0,103,5,3
34072,428803,1667,,7000000,113,6.7,14
34129,376108,7233,,0,94,5.8,12
34143,382628,9009,,0,87,3.8,12
34150,120667,9738,,0,90,6.2,47
34153,436613,14278,,0,106,6.2,51
34162,396269,9522,,24000000,134,5.8,63
34164,361693,14922,,0,104,6.4,15
34198,409184,1826,,26000000,116,5,17
34271,410097,10476,,0,105,5.4,22
34319,399201,1635,,3000000,89,4.8,22
34321,408524,13341,,0,109,6.2,11
34323,395584,1696,,0,97,6.4,127
34326,403217,1665,,30000000,90,7.1,1090
34332,405325,11459,,0,109,5.2,8
34334,382992,10048,,0,96,3.3,8
34336,417001,11648,,0,116,5.4,18
34338,436078,15258,,0,152,8,9
34359,60453,42719,,2500000,104,5.7,9
34364,105577,41776,,0,100,7.2,32
34405,379786,16320,,20000000,100,5.5,48
34435,73707,12259,,0,97,7.2,43
34437,412019,308,,17000000,94,5.8,292
34517,61398,42689,,110000000,133,6.8,3572
34520,377818,6519,,1000000,92,6.7,13
34523,406650,13919,,0,132,6.8,14
34528,418773,1444,,0,108,8.5,2
34530,367652,11453,,0,104,6.8,37
34532,397101,9913,,60000000,92,5.6,526
34534,430105,8292,,0,90,6.9,25
34536,326905,13922,,0,95,7,1
34542,427312,501,,0,96,6.4,38
34552,443518,28201,,0,95,5.4,15
34583,69121,27292,,0,89,8.5,3
34608,52619,57103,,0,88,6.7,34
35836,405422,6957,,0,113,6.1,37
35957,421239,11460,,0,108,5.9,14
36152,89052,42034,,0,105,6.9,21
36276,387898,445,,0,94,5.1,28
36289,133385,9564,,0,90,5.8,32
36397,361089,14175,,0,124,7.8,877
36401,355295,4442,,0,99,4.9,8
36509,402901,9042,,0,104,4.6,5
36517,387131,1985,,0,106,6.8,12
36519,388482,9335,,0,150,5.3,7
36525,425123,9007,,0,114,6.4,11
36527,377107,9777,,0,122,6.9,64
36529,399295,1830,,2000000,111,7.2,48
36533,384286,10092,,0,109,6.8,24
36535,404030,340,,150000000,138,6.7,3500
36553,29047,78734,,1596010,75,6.9,8
36708,385690,65215,,35000000,101,6.1,202
36931,386005,11636,,0,79,7.1,10
37211,32536,22575,,0,87,4.3,7
37240,436971,14286,,5300000,122,7,276
37277,66732,27645,,0,71,5.7,71
37380,419706,8814,,80000000,101,6.4,3121
37382,421054,9923,,0,98,5.6,68
37384,348333,7553,,0,102,8,2
37386,402022,8202,,0,95,6.3,26
37475,350261,1947,,94000000,100,7.6,6292
37477,399327,9074,,60000000,110,6.6,1949
37720,404032,8643,,12600000,84,6,652
37727,408790,9315,,0,107,7.4,112
37729,121164,3933,,0,0,5.8,2
37731,385002,8923,,0,116,6.5,22
37733,399146,59,,76000000,107,6.2,2087
37736,380599,257,,0,0,7.2,8
37739,388980,15487,,8000000,101,7.1,114
37741,379725,398,,0,128,6.9,34
37785,66767,30941,,0,103,6.7,28
37830,385700,647,,0,114,5.7,7
37853,378109,11968,,0,117,6.9,15
37855,406158,27176,,0,93,6.3,8
37857,366780,14517,,0,114,6.6,58
38038,312004,533,,0,100,5.5,3
38061,373469,5236,,0,110,6.8,55
38304,367555,19082,,275000,103,6,67
38384,36891,36498,,30000,75,5.4,24
38499,318997,24019,,0,95,7.1,7
38798,388125,11931,,0,104,6.7,52
38886,367089,10707,,0,111,7.7,13
38992,417217,9910,,0,114,6.2,47
38994,369053,38583,,0,91,6.7,6
39052,472566,15493,,0,95,7.4,38
39183,388795,142,,0,86,7.2,29
39231,368709,9621,,0,96,6.9,35
39234,395972,9701,,9000000,120,6.1,36
39292,433383,3291,,0,114,6.3,18
39307,418647,12920,,0,92,7.5,21
39381,421238,16608,,0,91,6.8,30
39398,389828,24408,,0,97,6.3,35
39408,443567,38828,,0,112,6.9,14
39414,338427,2610,,0,94,6.9,39
39416,408961,21246,,0,122,5.4,35
39419,373450,9729,,0,85,6.4,14
39421,302297,15276,,0,102,5.6,11
39427,371257,8066,,0,134,6.7,22
39435,386140,1656,,0,85,6,15
39444,384680,6963,,0,126,5.3,17
39446,432348,215,,0,90,5.7,14
39659,63678,5335,,0,97,5.7,18
39715,436058,8274,,0,105,6.7,33
39768,322420,20128,,0,91,6,22
39779,25862,18994,,35000000,109,6.2,128
39869,342735,1951,,0,107,5,23
39941,78771,259,,0,97,6.5,25
40148,365686,10851,,0,109,7.1,25
40226,267116,16231,,0,116,6.6,129
40278,418763,25,,0,92,7.5,72
40339,371606,9982,,0,90,7.6,15
40412,419677,12877,,0,149,5.3,9
40414,424205,11661,,0,118,4.7,7
40491,98532,7974,,0,68,8.1,114
40574,430308,10060,,0,142,6.3,16
40581,433400,10033,,0,111,4.9,10
40583,365737,231,,0,115,7,192
40597,328132,68098,,0,95,6.3,12
40614,398017,8999,,0,102,5.3,16
40629,414387,4348,,0,107,6.8,24
40723,416315,9885,,9000000,116,7.4,450
40732,435625,9392,,12000000,132,6.5,79
40815,330373,674,,0,109,6.9,32
40817,271461,24625,,0,125,6.4,29
40819,358273,69,,0,106,6.4,12
40826,294870,1833,,0,105,6.4,43
40833,59619,46591,,0,103,6.3,22
40851,406375,6795,,0,142,7,70
40870,401085,11421,,0,149,5.8,5
40946,422528,16156,,0,108,6.8,27
40959,400525,9005,,0,101,6.7,27
41226,69303,42489,,0,115,6.5,42
41285,416320,116,,0,76,7,7
41336,51983,35124,,0,124,6.8,26
41527,445620,67,,3500000,122,5.7,25
41566,363771,411,,0,113,7.5,22
41569,360717,254,,0,97,6.7,25
41571,397535,1904,,5000000,156,6.6,29
41573,356680,9043,,0,88,6.4,22
41585,39536,21454,,0,118,7.4,80
41714,77452,42234,,0,125,5.8,35
41716,365485,9515,,0,119,5.6,30
41769,392465,23478,,0,97,7.4,13
41863,419294,8053,,0,103,5.4,113
41912,323998,11466,,0,106,5.9,16
41997,408306,612,,0,118,6.4,21
42002,395251,9899,,0,106,7.8,15
42004,407265,546,,0,110,5.2,22
42007,398375,2800,,0,103,5.7,33
42009,452598,9641,,6000000,111,6.7,49
42011,369441,7552,,0,96,6.8,10
42013,267891,9927,,0,102,3,2
42015,402894,9681,,0,90,5.1,16
42163,79807,22975,,0,125,5.4,10
42191,91455,13925,,0,103,5.3,16
42197,444653,9687,,22000000,98,6.1,32
42217,41154,20530,,0,156,7.4,16
42351,90163,17835,,0,120,6.5,29
42418,402399,11400,,0,82,3.3,4
42632,451094,4550,,0,138,7.1,26
42677,428441,44345,,0,107,6.3,9
42681,33627,21735,,19000000,85,4.1,211
42718,414852,10045,,12000000,90,3,23
42721,383222,168705,,75000000,116,5,172
42723,450278,1690,,0,84,5.6,62
42725,456554,9900,,0,102,5.7,11
42728,375154,9044,,7000000,96,7.7,5
42730,385726,9918,,0,91,5.7,26
42732,408985,17379,,0,94,4.7,3
42734,443536,10982,,0,78,5.5,2
42738,401855,834,,0,101,0,0
42740,433116,25890,,0,128,5.9,10
42783,58642,26782,,30000000,96,5,71
42900,60268,4772,,0,97,6,1
42935,437447,14226,,0,123,6.5,26
42946,85127,21519,,0,93,6.3,4
42958,412922,16553,,0,175,7.2,25
43177,79688,23957,,0,107,6.4,15
43267,462570,78237,,0,150,6.8,20
43333,240200,7509,,0,87,5.1,29
43351,164292,24269,,0,96,6.1,5
43376,426578,2117,,5000000,113,7.1,1816
43391,390245,29040,,120000000,106,5.2,930
43396,412080,9912,,0,90,5.4,4
43419,416496,1969,,0,93,5.5,12
43556,417433,13275,,0,102,6.6,34
43558,421729,11565,,0,98,6,2
43560,396752,11283,,0,104,5,12
43635,56891,25167,,130000,93,7.5,74
43679,414982,9286,,2500000,95,4.3,8
43708,425598,292,,0,117,8.9,8
43744,421994,1544,,0,126,6,15
43832,478988,20981,,0,92,4.9,7
43836,383216,12096,,0,71,1.2,5
43838,92115,33061,,575,86,7.2,27
43869,381971,9975,,3520000,105,6.7,31
43871,408345,9754,,0,115,5.4,46
43899,420260,29269,,35000000,115,5.7,31
43904,455857,10053,,3000000,95,6.6,13
43908,449061,7515,,0,115,6.8,18
43910,473692,15675,,0,112,4.8,13
43917,397313,9036,,0,120,5.8,23
43919,466342,10073,,0,108,5.8,37
43921,404390,7304,,151000,91,6,14
43928,370032,9920,,25000000,116,6,25
43930,397078,10025,,0,98,6.8,33
43932,454919,9682,,3005000,115,6.9,13
43936,450232,2207,,0,90,5.5,12
44004,427229,6877,,0,98,6.8,6
44022,438097,950,,0,125,7.7,181
44073,41931,4173,,0,102,5.8,8
44191,434409,752,,0,97,7.3,2
44193,454945,9655,,0,94,7.3,74
44195,427944,9388,,137000000,138,5.3,1571
44197,419749,9950,,45000000,95,5.2,386
44199,454848,388,,60000000,86,6.6,386
44204,468565,868,,200000000,109,5.9,2177
44225,429591,14191,,7800000,102,6.5,154
44245,209095,18011,,140000000,143,7.5,7191
44301,458242,1379,,0,139,5.6,9
44317,113580,62719,,78000000,110,5.7,1181
44397,454841,9792,,0,100,6.9,24
44421,112120,55676,,0,102,0,0
44511,436864,35555,,0,91,6.1,8
44555,405094,582,,0,113,7.1,26
44587,13427,669,,0,108,7.2,5
44597,57697,37939,,0,103,6.8,26
44613,446046,12763,,130000000,147,6.3,1588
44633,436231,13222,,0,99,5.7,42
44665,425210,186,,40000000,88,6,875
44671,443693,8410,,0,101,3.8,4
44694,441909,219,,0,97,6.8,135
44709,437800,13751,,0,101,7,17
44717,367975,52345,,0,105,4.9,6
44731,441796,10069,,0,117,7,2
44759,430912,3093,,0,119,7,4
44761,393109,9270,,0,100,5,11
44788,493459,16070,,0,101,5.5,112
44828,439815,9035,,0,107,6,87
44840,437863,9957,,1500000,94,4.9,20
44849,386741,9389,,0,83,6.9,23
44864,436331,8998,,0,118,6.3,15
44911,77889,34193,,0,112,5.2,13
44972,362120,4257,,95000000,117,5.5,1443
44974,424136,2652,,87000000,141,6.8,219
45000,61473,1629,,38000000,84,4.7,525
45028,420087,9526,,15000000,98,6.5,93
45062,443632,5820,,0,114,5.6,24
45081,384537,588,,0,93,3.5,5
45172,126765,1557,,2750000,110,6.3,4
45179,34798,17131,,4000000,113,7,37
45183,427954,8982,,0,95,5.4,33
45186,317919,956,,0,140,6.8,49
45208,449089,9530,,13000000,99,5.1,9
45210,475276,9829,,0,115,4.9,16
45221,430634,10115,,0,109,6,35
45382,398027,7870,,0,89,4.2,38
45431,327084,7518,,3500000,125,6.7,28
45440,364955,9786,,3000000,115,7.6,66
45442,409182,503,,0,0,6.4,6
45447,382625,591,,10000000,125,6.9,61
45499,376994,36668,,0,121,6.4,64
45501,452594,9767,,0,100,5.9,32
45506,417385,18164,,0,80,5.6,49
45517,317219,920,,0,101,6.2,21
45521,413466,18484,,55000000,103,6,1158
45662,466909,806,,54000000,121,3.5,105
45666,457510,9353,,0,133,8,2
45668,410297,2044,,0,0,5,1
45672,389860,9339,,0,105,5.8,7
45679,36341,20945,,0,119,7.4,114
45720,458352,350,,0,104,6.8,6
45722,383574,58,,26000000,97,6,919
45726,463034,1819,,0,90,2.5,2
45728,424345,2295,,80000000,117,5.8,780
45730,452637,9697,,0,117,4.8,40
45732,465624,4474,,0,95,5.6,9
45837,65976,20556,,0,87,7.1,17
45880,422720,1887,,0,120,7.8,49
45928,489037,13508,,0,82,5.4,5
45942,70359,48693,,0,93,6.3,7
45950,497116,1781,,0,86,6.8,54
45969,101545,16270,,0,104,7.1,13
45987,92758,42003,,0,89,7.1,38
46062,475293,10947,,0,117,6.7,7
46322,446059,7549,,0,96,3.5,2
46335,463985,9615,,0,91,5,7
46337,455499,9513,,0,89,4.3,3
46347,478209,20604,,0,137,7.4,54
46530,348150,1452,,0,108,6.7,23
46544,101798,43654,,0,89,8,92
46559,468094,7872,,0,104,7.4,14
46561,478197,57406,,0,104,5.4,8
46574,422861,14474,,0,94,6.2,68
46578,449059,773,,30000000,97,5.8,608
46664,40338,21631,,0,105,6.1,34
46723,449467,1164,,22000000,139,7,268
46772,369994,13141,,0,113,6.6,504
46850,492506,35199,,20000000,92,6.1,193
46855,64040,15383,,0,101,7.1,121
46865,430304,9072,,0,80,9,2
46919,399862,14120,,0,130,7.5,2
46948,385880,9297,,0,108,6.7,5
46965,417148,326,,28000000,102,5,289
46967,457513,512,,0,96,5.5,39
46970,415306,9718,,0,107,3,4
46972,477347,1593,,1200000,95,1,1
46974,469641,1852,,0,96,4.4,24
46976,420223,1262,,658000,90,7,75
47044,430357,82,,0,158,6.6,17
47092,43879,31152,,6000000,97,5.5,26
47099,454921,1402,,4000000,88,5.9,19
47122,455967,9293,,0,85,6.1,10
47124,429589,9906,,0,126,4.2,5
47148,421229,47880,,0,95,5.5,11
47152,74360,51857,,0,100,6.6,82
47196,49653,43542,,0,93,6.5,13
47200,479884,1948,,350000,99,6.2,61
47202,430576,148,,4000000,108,7.5,112
47254,402910,5289,,0,106,5.5,1
